file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3159893942,3697784566_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3092384098,4094861972_align.jpg",Yes,0.7162,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/2225184060,1986645713_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/269548068,418824825_align.jpg",Yes,1.1508,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/439401858,1717855423_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/3203735750,4247948108_align.jpg",Yes,0.8422,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/91536553,3941498238_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/154525286,2749601813_align.jpg",Yes,1.0464,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/2791706781,2759895051_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/675845456,2349238509_align.jpg",Yes,0.7858,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/2762914610,3201071270_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/2176433499,1265489944_align.jpg",Yes,1.0806,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/1105763952,4206897441_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/1214187741,2787212674_align.jpg",Yes,1.0229,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3509015651,3284344298_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1254418063,2739004148_align.jpg",Yes,0.8082,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/d7c9ca3fd281c28e7d1e71c6.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/2262481492,1963759866_align.jpg",Yes,1.1738,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/617413968,2063855904_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/3636181561,2527164969_align.jpg",Yes,1.0227,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/1262300379,4015704535_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/3437162530,3060629077_align.jpg",Yes,1.1441,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/3031892815,642903171_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/669308848,3537067689_align.jpg",Yes,1.3089,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/4061712013,1982063126_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/1902642393,3625994845_align.jpg",Yes,0.6805,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/2673255198,1948189230_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3253465968,2731582564_align.jpg",Yes,0.512,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/2849495014,4217685448_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/1238095869,1594610198_align.jpg",Yes,0.9323,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/1494395094,4033508501_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/810154111,1788179134_align.jpg",Yes,1.2341,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/2428185536,2592033993_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/2262481492,1963759866_align.jpg",Yes,0.7614,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/2028153399,3534470499_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/2718059780,1624804831_align.jpg",Yes,0.8526,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/1291925885,694595683_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/2103957069,3220235450_align.jpg",Yes,0.7627,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/2602331022,3987585320_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/3312877105,1276095637_align.jpg",Yes,1.0383,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/3613195462,3852616158_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/651865402,1455193567_align.jpg",Yes,0.9528,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/638135227,362144243_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/2264752677,3467035245_align.jpg",Yes,0.3335,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/280449396,3508333943_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/4128313544,3693124465_align.jpg",Yes,0.9186,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/860991238,3881378213_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/4213011296,1090731139_align.jpg",Yes,1.1001,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/1080561693,4216609442_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/1363016130,1738411951_align.jpg",Yes,0.7766,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/8b82b9014a90f6030afd22eb3812b31bb151edc9.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/5243fbf2b2119313693f411c64380cd791238d1a.jpg_align.jpg",Yes,1.2426,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/3725655051,4085778902_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/238088823,2639119776_align.jpg",Yes,1.3868,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/1734935924,2392237408_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/1422151021,1586726963_align.jpg",Yes,1.1271,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/989165871,2840642672_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/3374439132,1660140960_align.jpg",Yes,1.3321,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/3103361830,2718631535_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/606854693,2660236836_align.jpg",Yes,1.3199,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/574e9258d109b3dee790fa8fccbf6c81800a4c2d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/d043ad4bd11373f046c87078a40f4bfbfaed0465.jpg_align.jpg",Yes,1.1393,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/1162924246,2425283536_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2376300560,2478072727_align.jpg",Yes,0.9601,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/285659945,176623476_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/1472089221,935240977_align.jpg",Yes,1.1196,1,No
