file_x,file_y,decision,distance_l2
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0026.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0001.jpg,Yes,1.1615
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0006.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0076.jpg,Yes,0.8809
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0041.jpg,Yes,0.5346
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0015.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0002.jpg,Yes,1.2648
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0007.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0048.jpg,Yes,0.7668
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0024.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0011.jpg,Yes,1.0407
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullah_Gul/Abdullah_Gul_0014.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullah_Gul/Abdullah_Gul_0003.jpg,Yes,0.7447
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0059.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0066.jpg,Yes,1.3073
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0047.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0030.jpg,Yes,0.6331
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0005.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0028.jpg,Yes,0.7353
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0019.jpg,Yes,1.2606
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0018.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0007.jpg,Yes,0.7323
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0032.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0031.jpg,Yes,0.8961
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0015.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0013.jpg,Yes,1.063
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0027.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0001.jpg,Yes,0.883
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0052.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0019.jpg,Yes,0.8557
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allyson_Felix/Allyson_Felix_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allyson_Felix/Allyson_Felix_0003.jpg,Yes,0.7104
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0025.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0007.jpg,Yes,1.2729
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0066.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0032.jpg,Yes,1.28
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0011.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0001.jpg,Yes,1.0001
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0010.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0076.jpg,Yes,0.6583
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Banderas/Antonio_Banderas_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Banderas/Antonio_Banderas_0005.jpg,Yes,0.8898
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0020.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0010.jpg,Yes,0.8811
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0061.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0041.jpg,Yes,0.7323
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0059.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0032.jpg,Yes,0.5476
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0046.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0014.jpg,Yes,0.8181
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0036.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0024.jpg,Yes,0.7571
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0022.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0001.jpg,Yes,0.6307
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0006.jpg,Yes,1.3437
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0005.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0012.jpg,Yes,0.5784
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0031.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0019.jpg,Yes,1.3774
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0024.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0004.jpg,Yes,0.6163
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0072.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0024.jpg,Yes,0.8487
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0048.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0013.jpg,Yes,0.5462
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0022.jpg,Yes,1.3497
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0010.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0073.jpg,Yes,0.6721
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0007.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0001.jpg,Yes,1.0727
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0022.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0004.jpg,Yes,0.8829
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Kournikova/Anna_Kournikova_0006.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anna_Kournikova/Anna_Kournikova_0004.jpg,Yes,0.8124
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0069.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0049.jpg,Yes,0.7572
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0040.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0027.jpg,Yes,0.6681
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0027.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0004.jpg,Yes,0.8975
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0017.jpg,Yes,1.4627
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0015.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0009.jpg,Yes,1.0187
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0071.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0015.jpg,Yes,1.3809
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0014.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amelie_Mauresmo/Amelie_Mauresmo_0004.jpg,Yes,1.3591
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0052.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0025.jpg,Yes,0.8575
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0024.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0023.jpg,Yes,0.8193
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0031.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0014.jpg,Yes,1.0659
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0025.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Agassi/Andre_Agassi_0007.jpg,Yes,0.8647
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0032.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0004.jpg,Yes,0.7261
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0039.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0027.jpg,Yes,1.33
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0021.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0005.jpg,Yes,1.4574
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0037.jpg,Yes,0.5969
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0014.jpg,Yes,0.8748
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0015.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Roddick/Andy_Roddick_0009.jpg,Yes,1.27
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0066.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0016.jpg,Yes,1.3272
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0010.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0031.jpg,Yes,1.2342
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0054.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0020.jpg,Yes,0.5379
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0036.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0035.jpg,Yes,1.2731
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0021.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0017.jpg,Yes,0.6329
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0030.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0035.jpg,Yes,0.9626
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0060.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0041.jpg,Yes,0.6631
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0076.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0054.jpg,Yes,0.7007
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0032.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0014.jpg,Yes,0.7151
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0011.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0049.jpg,Yes,0.795
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0029.jpg,Yes,1.3226
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0032.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Schwarzenegger/Arnold_Schwarzenegger_0019.jpg,Yes,1.4303
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0038.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0035.jpg,Yes,1.4235
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0055.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0040.jpg,Yes,0.6125
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0075.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0028.jpg,Yes,0.7744
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0064.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0059.jpg,Yes,0.6821
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0071.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0040.jpg,Yes,0.7723
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0008.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ariel_Sharon/Ariel_Sharon_0021.jpg,Yes,0.6319
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Merkel/Angela_Merkel_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Merkel/Angela_Merkel_0001.jpg,Yes,0.7953
